vm_id,timestamp,cpu_usage,memory_usage,network_traffic,power_consumption,num_executed_instructions,execution_time,energy_efficiency,task_type,task_priority,task_status
f7f04e9a-ae20-4f2f-acae-0b8060c41d33,25-04-2023 07:26,21.14547958,,615.7638431,5.458130007,2768,95.50421434,0.091986405,compute,medium,waiting
26537312-e354-41bf-bd43-3bbf7113b57c,08-05-2023 00:32,5.938318801,36.50548766,295.8014782,129.1321634,8,41.20099324,,network,medium,completed
777c0ef6-6164-4544-b0d5-b383aa5c3c99,13-05-2023 06:57,87.60268479,85.27266418,900.0863112,171.0781235,,,0.646697672,io,low,
21ba7625-6a3e-449e-8e13-f8097d84e8e6,,91.85464512,69.41404745,306.7277144,422.1902014,4769,58.15789369,0.058759595,network,medium,waiting
5117287a-51ab-46d1-89a7-8377c92fd1ab,08-01-2023 10:50,12.01201822,69.84037422,356.2175376,324.4423803,,89.71022091,0.321077066,network,low,waiting
d1ab6648-a538-4111-a4b0-03e743adda08,08-04-2023 14:42,33.44737415,60.74795465,,20.07255786,3648,77.93271251,0.327922864,compute,high,completed
f500b937-28fe-45e2-9fa0-ea17203914be,17-07-2023 04:16,17.53720695,26.44909747,892.8166076,,6457,41.58706616,0.448222474,io,low,
50a138ae-86fb-4798-a341-d0f18697b3ff,,11.58984688,57.05924952,298.5710025,40.49659723,768,17.14742971,0.845870968,io,low,waiting
116a2b0a-0946-4441-9718-7335bf335c94,14-02-2023 10:29,89.9866743,37.7788395,948.6245048,302.6964017,5678,74.82688008,0.571688599,network,low,waiting
e92b3722-e070-476c-a662-eafcc1f45b86,03-03-2023 15:27,5.687725915,75.96206503,,,6477,56.30719291,0.465782625,network,,completed
750a92e1-747c-466b-8234-243113e79fec,26-05-2023 19:20,98.04856635,80.02842869,888.8644966,30.50032313,5886,33.37337413,0.515075437,compute,high,
42c2f11f-a7fa-41ef-85d7-afc41c5f285c,18-06-2023 12:57,9.64508607,67.57397565,813.7521895,100.933574,4215,70.77146066,0.46790618,io,medium,running
d04626ea-a02e-4284-9c41-f887d61d8ea5,01-07-2023 20:59,,43.83941267,165.3798633,420.5994337,9303,24.7933442,0.796796044,,,completed
94c77c85-e7a0-484b-86b7-d45d000e71d1,20-05-2023 13:30,56.6506107,39.93931482,523.3636529,157.7390399,4142,,0.976691526,network,medium,running
f05f10c1-da08-4025-94fd-7c900155cd98,10-03-2023 02:22,36.79174878,77.76433249,49.03638436,219.6418702,6119,62.12291744,0.312183682,network,high,running
7bacd94e-dbf4-4e1b-8e76-9164b6a6438b,22-04-2023 20:24,,34.52013479,773.1104705,194.0650693,8737,47.5940989,0.587976988,io,high,
16a406fb-af19-443f-a9da-4eba1d387aa3,07-07-2023 08:01,75.73641432,15.81238511,99.88626489,55.9726955,8165,23.01507026,0.20008751,compute,low,running
5cecfb56-2bf3-4f84-b397-2af5f97a1f63,04-06-2023 00:16,31.4573295,22.12477537,211.7024939,313.1894445,5256,82.27490465,,io,high,waiting
cc5c408f-8f6b-4517-9ba0-68c21ab69646,28-01-2023 19:28,65.73189166,26.31013175,758.9394581,255.6232992,2104,0.32573565,0.525515785,io,high,
0c4856b4-8714-4b63-99a9-5e62ca0ae402,20-04-2023 17:59,51.73260835,21.31318124,820.5264681,150.2407705,2197,88.4151564,0.271608396,,medium,completed
684d2ed2-f320-4729-afd3-b225e79b99b3,,48.49656452,89.92833816,506.8350749,152.6764874,4568,99.86232945,0.821116723,compute,,
b85df672-6a2e-4889-ba16-83f53293165f,26-02-2023 17:30,90.11621706,42.54317935,786.9917468,205.118351,2796,9.63741602,0.041323404,io,medium,completed
dec660c3-0510-4491-afd1-d8032a312ede,,55.46450586,93.40472906,382.4409483,330.8903083,9712,58.45928818,0.905915463,,,
,09-07-2023 09:12,82.6861603,6.030787117,71.22162323,271.1290441,1325,,0.195314767,,low,running
,03-07-2023 10:50,72.55735341,94.21512622,784.1619419,441.4578692,7371,20.10937918,0.564432855,compute,high,running
,26-01-2023 21:03,3.855724606,12.37226377,187.804232,373.2160775,8186,82.42957774,0.305697456,compute,high,completed
459ce6cf-66f9-4efd-9ef4-fd7c0eb2ccb0,12-01-2023 03:59,77.31100525,96.2266301,581.7084571,178.8871572,8012,72.93019759,0.124537221,io,high,completed
2dcdece7-55c3-401c-954f-f9356c3af61e,25-04-2023 18:30,21.68702501,28.35704045,,137.4762611,4326,86.31069754,0.165161375,io,high,running
3319c382-05ac-47b3-b616-c3479e2bb36d,,90.31496469,63.12624163,967.0079699,344.8944161,236,65.97633046,0.666184196,io,low,completed
cb2e474b-7345-48a9-844e-dd2a174212ea,25-01-2023 12:05,4.292419061,28.21112961,26.52920818,,7312,24.82003715,0.637184437,compute,high,waiting
,,33.30720345,44.81246046,789.2681117,184.9840891,,31.94754681,0.893501271,network,,waiting
5f5a5718-0487-40af-a737-1affbbbb5761,05-02-2023 13:58,9.973294723,24.16966017,25.38992435,134.619872,1145,79.87545447,0.459266957,io,high,waiting
baea1e64-0c63-4e93-b893-5ca3eb6f2e68,25-06-2023 00:47,47.55891171,21.08417592,415.0793294,43.58300674,3656,72.48517393,0.415987889,network,medium,waiting
cbaa61f8-4c88-4b07-847c-128dc2aca397,01-03-2023 00:01,,,886.7847061,300.558235,6165,40.71007424,0.624994035,network,medium,waiting
af995391-fef0-4bde-bfd4-c701456deb97,05-05-2023 13:46,29.81873597,46.98174469,111.9430993,1.568503315,8357,56.46774174,0.200926293,compute,medium,completed
148b3c31-35d1-49b5-a1f6-6c524017529b,19-07-2023 05:05,15.09348973,84.5812902,984.8648569,185.8252289,2225,3.327502592,0.069356337,io,high,completed
9d4a8615-8b43-4e1b-a270-cc3fbd6730cf,19-04-2023 13:41,33.02670357,88.92091187,73.15043436,115.1463049,6509,75.22533197,0.217468381,network,medium,
fcd8638d-106b-474e-bcfa-23195ff224bd,22-06-2023 14:41,81.38801419,59.56678932,116.7014114,,,27.50420331,0.016728065,,low,running
12ba50a1-4b97-4064-a052-76bc596fd46b,,14.03839578,4.310139697,510.3906958,36.60007055,2066,72.88661539,,network,medium,running
1eb23a69-2557-4e08-a51b-d169fab83a12,29-06-2023 07:40,22.73624491,97.12027449,,452.9009396,578,,0.308438038,network,,waiting
69224689-4497-425d-8622-df7c95c3c694,02-02-2023 12:41,6.885196449,92.05393628,904.5475642,288.8674309,6052,93.14773862,0.197679597,,high,waiting
8680ca25-59b6-405d-80cd-1a5855fc516c,19-06-2023 20:45,,1.360364728,151.474546,452.3038461,84,56.66268093,0.531752851,compute,,running
,13-04-2023 03:21,39.52332435,95.43401287,620.889114,190.2562205,5788,62.91988871,0.976243269,network,high,completed
658d71bf-b425-4a3f-bb3e-d3f931308ccb,28-02-2023 06:29,31.08399771,84.07004591,744.5147808,263.7515542,7107,34.21849557,0.341575058,network,low,waiting
650e6f19-0c0a-4b43-bf66-d0af2d1f9e63,21-01-2023 22:39,71.86263903,35.48413744,511.4633624,22.07187336,5049,71.89991873,0.235056848,compute,medium,running
bff9b1ec-2379-4077-9d40-23fb1a564d7e,14-03-2023 14:06,33.59775423,97.60788597,805.9366883,,1029,48.53441758,0.945735357,compute,low,running
be5b26d3-03bc-425f-92d6-9998791d0958,30-01-2023 08:44,72.77712732,13.09916419,907.7318575,349.3330822,9792,49.61088869,0.469561837,compute,medium,completed
084638a0-8c7f-4063-9f35-f4e475cf72d0,25-06-2023 07:54,81.51993953,26.40737597,879.4696816,431.7490795,9150,39.69193296,0.044926547,network,medium,completed
cc7e843a-043e-4949-9100-3df55d9183f3,,21.76628435,63.00765988,41.91963712,51.22308038,9239,29.99347218,0.667875907,io,high,running
88bdd5ea-2d2e-4e50-84a7-fbfe5b7bcde8,08-06-2023 16:15,97.38186968,24.3699635,202.6043674,,4802,88.85767632,0.456302546,compute,high,running
ce6f41bd-f606-4d04-9d84-13c4bb762266,02-04-2023 13:21,,88.2017087,575.7775433,405.5785108,,10.45434509,0.873378801,network,,waiting
934c582d-2dd0-4b8a-b8ba-c03698364317,07-01-2023 22:50,29.08409067,84.43789495,480.0318335,148.4452568,6081,61.86468536,0.36093751,network,medium,running
27e9f296-3a56-4ac1-a2bd-5a10811b0137,02-07-2023 14:31,17.97952908,21.77992183,232.8693779,282.3726092,7170,54.00653153,0.693574137,network,medium,completed
,07-07-2023 06:29,,31.45568785,871.8704451,213.4954129,2220,1.340495943,0.66477744,,medium,running
,06-07-2023 09:21,48.00608878,66.16672139,926.2900605,419.8959158,,11.9107573,0.955329484,io,high,completed
999d6646-e5a5-480b-9b12-858ad26d8302,06-01-2023 03:40,52.2175869,57.28764995,349.9259472,105.4804812,,69.23604395,0.20992859,compute,,waiting
561a36ad-6690-4af5-b4c5-ec8cbcdca823,01-01-2023 16:16,,65.87073631,,211.397102,7855,25.60623358,0.426560079,compute,high,completed
afe0038f-9ca4-4694-a028-437614c1990b,10-02-2023 17:45,88.94479088,16.93757756,787.3165399,265.4135955,1990,78.79533853,0.908164064,network,high,running
23a91a4e-6483-4783-9819-b57b254ee10a,27-05-2023 21:07,22.01038608,91.10868596,970.7854992,94.27318012,398,11.42358094,0.334764825,io,medium,
4b1c4f72-6099-4ae1-961a-9ee8a58f79fe,,62.28940322,74.95181069,502.6708901,223.2473246,4822,84.15601798,0.66516128,network,,waiting
8f92a1de-6b81-479f-8ae2-1a6b2f824815,17-06-2023 15:52,11.14960573,71.2106436,411.1186716,229.9759927,6704,10.63465363,0.90822573,compute,medium,running
16d9931d-6739-42d4-bc0d-3a18fcad760f,07-06-2023 13:00,45.89698602,4.739979476,,137.1782654,678,74.82605148,0.739208314,io,medium,running
74322e2b-bbcf-4065-9e9a-20201b8bc73e,02-02-2023 04:43,,35.43011503,725.2034684,243.3734131,4917,98.48809634,0.700407236,io,,
,08-03-2023 20:50,31.65007455,33.21214237,981.8649808,198.2359011,4377,96.20263599,0.279865861,network,high,completed
,03-02-2023 11:53,48.25842417,97.62604031,296.6616048,203.2966751,2410,41.68299895,0.263015013,network,medium,waiting
f6f57f2e-5795-454b-8783-3870eec2fdcc,11-01-2023 17:44,,95.00349771,651.0339772,196.4954269,1879,34.15835549,0.660193331,network,low,completed
ea75a743-ab13-4648-b07c-1815d32b3e35,18-06-2023 10:52,6.918265879,65.82000017,867.7242533,498.6574084,4408,83.26008545,0.933885216,io,low,running
41056bcb-2c51-49cf-9146-09070d58f4e9,10-07-2023 16:01,87.91733377,92.85674583,465.5161686,115.9613437,891,,0.457279791,io,high,running
b6f86ec2-780f-4a68-bee8-262750fbcc51,19-07-2023 03:32,73.48137746,66.85729704,382.3764652,222.8801321,,57.4254729,0.170472653,network,high,waiting
5dd73fb3-6925-4a61-9e24-0c3aaa2eef47,27-05-2023 17:52,,16.99150049,103.1168797,406.1902325,7329,17.53528835,0.760877235,compute,,waiting
66a08530-6c35-42e5-be42-f20e6722f741,20-02-2023 11:10,93.91609091,35.05724214,763.5483186,78.81285264,1157,90.09427056,0.587633857,compute,high,
165ea08a-3b07-4fc0-a873-88c649c0126e,15-04-2023 00:40,50.6312224,,528.0058983,81.30135519,,59.61801113,0.478452859,,,completed
4e14a628-424a-4c5b-8c6f-7c647c1be1b7,05-02-2023 04:05,99.98085781,98.70567162,509.4383062,350.115483,9802,70.71079187,0.227611269,io,high,completed
12a216f6-d5e1-4293-aeb0-9524eaebbe00,07-03-2023 13:58,19.72594743,4.117511881,,26.44317849,5205,29.10965135,0.381969289,io,,completed
7d2d743d-b88f-417f-a10c-ff97b18a65cb,19-07-2023 16:02,53.49081984,24.34076973,787.771195,,2808,9.892061437,0.946854183,,low,running
bc018e99-b27b-49db-a0bc-fb9dfca3bb37,09-01-2023 22:29,29.02480426,33.80709185,793.1552625,297.0614801,4355,46.01829158,0.507837989,io,low,
e2d633b2-ae24-4ee5-9e77-ed2490b1fab1,17-03-2023 01:27,30.41735574,78.11968922,120.2027593,129.8764188,9985,74.03413953,0.2591379,io,high,completed
73bc0915-48b2-4ea0-beda-5ac3cd26b4bf,02-05-2023 20:50,59.10653808,88.27981961,196.9053915,,6531,3.65012037,0.664426742,network,medium,completed
03ec29a3-f20c-4006-8116-5411b4382a94,26-01-2023 15:23,92.17190669,71.31403464,464.5868517,165.2705769,803,88.37699453,0.952267268,compute,medium,completed
89648bb1-cb1e-427e-8615-edf0749b8250,01-01-2023 02:22,,66.20475562,835.2926477,377.4036443,3679,28.2720425,0.973952038,network,high,running
07c0b366-197b-4e1c-a20d-29a27dac30be,15-07-2023 17:14,72.39413985,78.57456478,406.2790975,161.8717058,6533,55.76809011,0.256945801,compute,low,waiting
9e4f03d6-e8f1-4aa8-bc85-ba62206d4009,,55.91737821,88.36712209,342.0249589,,,23.18439436,,network,medium,completed
3e65a39c-2a81-4a02-a5a8-54ef2f25c109,12-03-2023 03:04,92.22985037,89.66708993,666.1081146,378.0993629,4680,25.11820182,,,medium,running
3b7ed2dc-bdf6-4951-8306-38f600726e81,14-03-2023 05:37,49.23614067,42.31863313,24.83828242,340.7725563,9132,91.30810757,0.440627496,compute,low,running
352d9031-231c-4889-b0aa-5c1bc213fb06,26-04-2023 23:04,87.38321783,,920.6557329,203.007849,6453,19.59963749,0.914822809,io,medium,completed
bc9864b1-b465-4831-a47e-fe94282cd825,05-04-2023 23:45,83.39816439,65.55680883,325.5207711,486.355159,8256,8.829755205,0.622444128,io,high,running
a89157a9-8e52-47df-a2e2-3efd4d726dfb,05-05-2023 14:38,21.38353468,40.83196402,,239.1664934,8584,44.79845324,0.21627142,io,medium,waiting
c20bf3f9-897f-4154-967f-a25bd0e2da06,31-05-2023 08:34,77.1225463,27.85246073,252.7656671,249.2076411,2418,1.669748674,,io,high,completed
11a83588-f0dc-4d72-8383-56f37f9eabfc,09-02-2023 19:58,1.217115694,92.87812677,502.5461967,83.64808421,809,13.06895506,0.803970337,io,high,waiting
4d8aa323-a6f0-41b8-8690-b58f2ba147bc,07-04-2023 02:10,32.28295375,37.92672129,932.3821628,259.8655161,7364,13.68171491,0.712141052,compute,,
458efea1-9d88-4d92-913f-ee1bb5f0fce6,15-01-2023 07:02,22.95674447,36.77740757,498.3626319,287.0029353,9639,64.82060199,0.410107514,compute,medium,completed
b119d19f-5c3c-4946-8f3a-964837e10128,25-02-2023 16:47,50.68629585,63.57516372,838.7535584,430.3011928,,41.82584535,0.977065833,,low,waiting
0e622080-b98a-4714-b28a-412d218354a7,21-01-2023 13:18,,4.600821731,329.8717657,353.2951668,8487,22.46036546,0.11023755,compute,high,completed
0fceb834-e613-4227-aeb3-3ba199928e2a,25-06-2023 01:52,9.767636745,70.81109295,1.472568098,433.8333237,,20.24904366,0.406694389,network,high,running
7ab49bc3-0f52-4943-a78c-f2271cc32d5a,,,77.24630446,814.7240879,30.78372672,,43.95381818,0.184591707,network,high,completed
b776fc29-9f10-42fc-8ff4-433442e3eca6,04-03-2023 18:48,93.84120217,4.104052196,83.2040482,276.1241556,8495,48.5830632,0.05269915,io,low,running
305e8d63-c7c6-4ca3-a524-a44ba663933c,22-05-2023 19:48,22.8646551,37.19292099,708.7957084,284.5698201,1773,92.42273225,0.861661626,io,low,running
